pair,ema,bol_band,bol_std,result
NEAR/USDT,27,73,20,44.58
TIA/USDT,27,73,20,-102.29
TAO/USDT,27,73,20,1.83
TON/USDT,27,73,20,-12.6
ETH/USDT,27,73,21,517.48
BTC/USDT,27,73,21,302.63
DOGE/USDT,27,73,21,670.77
NEAR/USDT,27,73,21,33.4
TIA/USDT,27,73,21,-93.54
TAO/USDT,27,73,21,3.61
TON/USDT,27,73,21,-15.03
ETH/USDT,27,73,22,524.42
BTC/USDT,27,73,22,326.67
DOGE/USDT,27,73,22,640.78
NEAR/USDT,27,73,22,-20.04
TIA/USDT,27,73,22,-93.59
TAO/USDT,27,73,22,2.9
TON/USDT,27,73,22,-12.01
BTC/USDT,27,73,23,314.9
ETH/USDT,27,73,23,473.35
DOGE/USDT,27,73,23,637.36
NEAR/USDT,27,73,23,-59.67
TIA/USDT,27,73,23,-60.59
TAO/USDT,27,73,23,1.05
TON/USDT,27,73,23,-13.27
BTC/USDT,27,73,24,312.64
ETH/USDT,27,73,24,464.17
DOGE/USDT,27,73,24,595.47
NEAR/USDT,27,73,24,-27.55
TIA/USDT,27,73,24,-71.84
TAO/USDT,27,73,24,1.28
TON/USDT,27,73,24,-13.3
BTC/USDT,27,73,25,311.4
ETH/USDT,27,73,25,427.92
DOGE/USDT,27,73,25,586.65
NEAR/USDT,27,73,25,9.69
TIA/USDT,27,73,25,-83.87
TAO/USDT,27,73,25,-6.29
TON/USDT,27,73,25,-16.42
ETH/USDT,27,73,26,408.46
BTC/USDT,27,73,26,310.6
DOGE/USDT,27,73,26,551.16
NEAR/USDT,27,73,26,-9.14
TIA/USDT,27,73,26,-75.01
TAO/USDT,27,73,26,-27.53
TON/USDT,27,73,26,-18.25
ETH/USDT,27,73,27,365.86
BTC/USDT,27,73,27,324.05
DOGE/USDT,27,73,27,543.28
NEAR/USDT,27,73,27,-8.56
TIA/USDT,27,73,27,-46.65
TAO/USDT,27,73,27,-35.34
TON/USDT,27,73,27,-15.11
ETH/USDT,27,73,28,348.24
BTC/USDT,27,73,28,319.41
DOGE/USDT,27,73,28,482.55
NEAR/USDT,27,73,28,-61.1
TIA/USDT,27,73,28,-50.32
TAO/USDT,27,73,28,-34.55
TON/USDT,27,73,28,-13.6
ETH/USDT,27,73,29,370.36
BTC/USDT,27,73,29,330.06
DOGE/USDT,27,73,29,468.17
NEAR/USDT,27,73,29,-102.95
TIA/USDT,27,73,29,-48.91
TAO/USDT,27,73,29,-32.48
TON/USDT,27,73,29,-9.4
ETH/USDT,27,74,17,472.63
BTC/USDT,27,74,17,254.33
DOGE/USDT,27,74,17,746.91
NEAR/USDT,27,74,17,56.73
TIA/USDT,27,74,17,-52.05
TAO/USDT,27,74,17,17.11
TON/USDT,27,74,17,-15.88
ETH/USDT,27,74,18,445.96
BTC/USDT,27,74,18,277.82
DOGE/USDT,27,74,18,661.34
NEAR/USDT,27,74,18,22.19
TIA/USDT,27,74,18,-70.56
TAO/USDT,27,74,18,2.59
TON/USDT,27,74,18,-13.32
ETH/USDT,27,74,19,474.83
BTC/USDT,27,74,19,268.33
DOGE/USDT,27,74,19,660.21
NEAR/USDT,27,74,19,43.16
TIA/USDT,27,74,19,-74.25
TAO/USDT,27,74,19,-0.32
TON/USDT,27,74,19,-14.74
ETH/USDT,27,74,20,476.82
BTC/USDT,27,74,20,269.03
DOGE/USDT,27,74,20,696.24
NEAR/USDT,27,74,20,49.3
TIA/USDT,27,74,20,-107.09
TAO/USDT,27,74,20,7.6
TON/USDT,27,74,20,-12.6
ETH/USDT,27,74,21,501.82
BTC/USDT,27,74,21,301.16
DOGE/USDT,27,74,21,695.84
NEAR/USDT,27,74,21,-0.6
TIA/USDT,27,74,21,-95.73
TAO/USDT,27,74,21,3.61
TON/USDT,27,74,21,-12.12
ETH/USDT,27,74,22,510.98
BTC/USDT,27,74,22,323.7
DOGE/USDT,27,74,22,636.37
NEAR/USDT,27,74,22,-1.48
TIA/USDT,27,74,22,-96.4
TAO/USDT,27,74,22,-4.23
TON/USDT,27,74,22,-12.12
ETH/USDT,27,74,23,461.6
BTC/USDT,27,74,23,307.49
DOGE/USDT,27,74,23,625.33
NEAR/USDT,27,74,23,-56.97
TIA/USDT,27,74,23,-63.08
TAO/USDT,27,74,23,-2.77
TON/USDT,27,74,23,-13.27
BTC/USDT,27,74,24,332.65
ETH/USDT,27,74,24,460.95
DOGE/USDT,27,74,24,582.13
NEAR/USDT,27,74,24,-31.9
TIA/USDT,27,74,24,-84.2
TAO/USDT,27,74,24,-4.99
TON/USDT,27,74,24,-13.3
ETH/USDT,27,74,25,426.06
BTC/USDT,27,74,25,317.49
DOGE/USDT,27,74,25,587.97
NEAR/USDT,27,74,25,25.26
TIA/USDT,27,74,25,-84.09
TAO/USDT,27,74,25,-6.38
TON/USDT,27,74,25,-16.73
ETH/USDT,27,74,26,405.09
BTC/USDT,27,74,26,315.51
DOGE/USDT,27,74,26,552.73
NEAR/USDT,27,74,26,-0.14
TIA/USDT,27,74,26,-71.54
TAO/USDT,27,74,26,-23.2
TON/USDT,27,74,26,-18.25
ETH/USDT,27,74,27,372.29
BTC/USDT,27,74,27,339.48
DOGE/USDT,27,74,27,504.41
NEAR/USDT,27,74,27,-21.37
TIA/USDT,27,74,27,-52.34
TAO/USDT,27,74,27,-35.34
TON/USDT,27,74,27,-18.11
ETH/USDT,27,74,28,335.34
BTC/USDT,27,74,28,329.87
DOGE/USDT,27,74,28,475.22
NEAR/USDT,27,74,28,-34.63
TIA/USDT,27,74,28,-59.44
TAO/USDT,27,74,28,-31.62
TON/USDT,27,74,28,-13.6
ETH/USDT,27,74,29,341.4
BTC/USDT,27,74,29,330.06
DOGE/USDT,27,74,29,437.75
NEAR/USDT,27,74,29,-67.34
TIA/USDT,27,74,29,-52.41
TAO/USDT,27,74,29,-35.42
TON/USDT,27,74,29,-9.4
ETH/USDT,27,75,17,465.05
BTC/USDT,27,75,17,264.66
DOGE/USDT,27,75,17,724.09
NEAR/USDT,27,75,17,49.31
TIA/USDT,27,75,17,-57.36
TAO/USDT,27,75,17,17.81
TON/USDT,27,75,17,-15.88
ETH/USDT,27,75,18,456.36
BTC/USDT,27,75,18,282.99
DOGE/USDT,27,75,18,669.43
NEAR/USDT,27,75,18,68.91
TIA/USDT,27,75,18,-65.76
TAO/USDT,27,75,18,6.37
TON/USDT,27,75,18,-15.47
ETH/USDT,27,75,19,488.76
BTC/USDT,27,75,19,275.69
DOGE/USDT,27,75,19,685.01
NEAR/USDT,27,75,19,65.91
TIA/USDT,27,75,19,-71.07
TAO/USDT,27,75,19,3.38
TON/USDT,27,75,19,-14.74
ETH/USDT,27,75,20,472.14
BTC/USDT,27,75,20,253.77
DOGE/USDT,27,75,20,705.53
NEAR/USDT,27,75,20,53.8
TIA/USDT,27,75,20,-101.85
TAO/USDT,27,75,20,4.04
TON/USDT,27,75,20,-12.6
ETH/USDT,27,75,21,484.19
BTC/USDT,27,75,21,301.0
DOGE/USDT,27,75,21,691.72
NEAR/USDT,27,75,21,30.07
TIA/USDT,27,75,21,-102.84
TAO/USDT,27,75,21,5.32
TON/USDT,27,75,21,-12.48
ETH/USDT,27,75,22,513.05
BTC/USDT,27,75,22,328.47
DOGE/USDT,27,75,22,649.06
NEAR/USDT,27,75,22,2.24
TIA/USDT,27,75,22,-86.98
TAO/USDT,27,75,22,-3.12
TON/USDT,27,75,22,-12.12
ETH/USDT,27,75,23,455.15
BTC/USDT,27,75,23,319.46
DOGE/USDT,27,75,23,624.54
NEAR/USDT,27,75,23,-57.57
TIA/USDT,27,75,23,-71.68
TAO/USDT,27,75,23,-2.77
TON/USDT,27,75,23,-12.84
ETH/USDT,27,75,24,438.41
BTC/USDT,27,75,24,340.44
DOGE/USDT,27,75,24,576.54
NEAR/USDT,27,75,24,-5.36
TIA/USDT,27,75,24,-82.57
TAO/USDT,27,75,24,-2.37
TON/USDT,27,75,24,-13.3
ETH/USDT,27,75,25,419.35
BTC/USDT,27,75,25,334.77
DOGE/USDT,27,75,25,574.67
NEAR/USDT,27,75,25,51.74
TIA/USDT,27,75,25,-84.09
TAO/USDT,27,75,25,-15.02
TON/USDT,27,75,25,-16.73
ETH/USDT,27,75,26,412.27
BTC/USDT,27,75,26,340.46
DOGE/USDT,27,75,26,553.46
NEAR/USDT,27,75,26,-6.0
TIA/USDT,27,75,26,-71.84
TAO/USDT,27,75,26,-28.61
TON/USDT,27,75,26,-18.25
ETH/USDT,27,75,27,351.01
BTC/USDT,27,75,27,350.47
DOGE/USDT,27,75,27,491.68
NEAR/USDT,27,75,27,-29.86
TIA/USDT,27,75,27,-57.87
TAO/USDT,27,75,27,-35.34
TON/USDT,27,75,27,-18.11
ETH/USDT,27,75,28,321.16
BTC/USDT,27,75,28,337.21
DOGE/USDT,27,75,28,452.37
NEAR/USDT,27,75,28,-36.92
TIA/USDT,27,75,28,-52.63
TAO/USDT,27,75,28,-31.62
TON/USDT,27,75,28,-9.4
ETH/USDT,27,75,29,322.57
BTC/USDT,27,75,29,366.48
DOGE/USDT,27,75,29,459.46
NEAR/USDT,27,75,29,-75.87
TIA/USDT,27,75,29,-46.08
TAO/USDT,27,75,29,-34.19
TON/USDT,27,75,29,-9.4
ETH/USDT,27,76,17,460.1
BTC/USDT,27,76,17,267.97
DOGE/USDT,27,76,17,708.09
NEAR/USDT,27,76,17,62.21
TIA/USDT,27,76,17,-59.89
TAO/USDT,27,76,17,18.12
TON/USDT,27,76,17,-14.81
ETH/USDT,27,76,18,471.14
BTC/USDT,27,76,18,277.04
DOGE/USDT,27,76,18,681.33
NEAR/USDT,27,76,18,93.37
TIA/USDT,27,76,18,-59.19
TAO/USDT,27,76,18,5.12
TON/USDT,27,76,18,-16.18
ETH/USDT,27,76,19,484.37
BTC/USDT,27,76,19,265.79
DOGE/USDT,27,76,19,653.44
NEAR/USDT,27,76,19,63.53
TIA/USDT,27,76,19,-71.73
TAO/USDT,27,76,19,5.56
TON/USDT,27,76,19,-14.79
ETH/USDT,27,76,20,472.12
BTC/USDT,27,76,20,230.79
DOGE/USDT,27,76,20,682.61
NEAR/USDT,27,76,20,39.68
TIA/USDT,27,76,20,-106.77
TAO/USDT,27,76,20,4.76
TON/USDT,27,76,20,-13.41
ETH/USDT,27,76,21,471.25
BTC/USDT,27,76,21,279.38
DOGE/USDT,27,76,21,637.57
NEAR/USDT,27,76,21,64.04
TIA/USDT,27,76,21,-95.13
TAO/USDT,27,76,21,1.96
TON/USDT,27,76,21,-12.48
ETH/USDT,27,76,22,478.39
BTC/USDT,27,76,22,326.52
DOGE/USDT,27,76,22,668.64
NEAR/USDT,27,76,22,9.89
TIA/USDT,27,76,22,-96.2
TAO/USDT,27,76,22,-10.97
TON/USDT,27,76,22,-12.01
BTC/USDT,27,76,23,304.84
ETH/USDT,27,76,23,450.26
DOGE/USDT,27,76,23,610.54
NEAR/USDT,27,76,23,-41.5
TIA/USDT,27,76,23,-84.64
TAO/USDT,27,76,23,-9.42
TON/USDT,27,76,23,-12.84
ETH/USDT,27,76,24,420.65
BTC/USDT,27,76,24,342.0
DOGE/USDT,27,76,24,578.91
NEAR/USDT,27,76,24,-3.85
TIA/USDT,27,76,24,-80.81
TAO/USDT,27,76,24,-8.8
TON/USDT,27,76,24,-14.27
ETH/USDT,27,76,25,419.74
BTC/USDT,27,76,25,348.88
DOGE/USDT,27,76,25,569.32
NEAR/USDT,27,76,25,32.56
TIA/USDT,27,76,25,-77.63
TAO/USDT,27,76,25,-17.55
TON/USDT,27,76,25,-16.73
ETH/USDT,27,76,26,400.85
BTC/USDT,27,76,26,354.96
DOGE/USDT,27,76,26,542.57
NEAR/USDT,27,76,26,-2.59
TIA/USDT,27,76,26,-66.72
TAO/USDT,27,76,26,-34.38
TON/USDT,27,76,26,-18.25
ETH/USDT,27,76,27,340.54
BTC/USDT,27,76,27,357.21
DOGE/USDT,27,76,27,487.51
NEAR/USDT,27,76,27,-40.55
TIA/USDT,27,76,27,-63.39
TAO/USDT,27,76,27,-36.34
TON/USDT,27,76,27,-13.9
ETH/USDT,27,76,28,328.64
BTC/USDT,27,76,28,357.58
DOGE/USDT,27,76,28,471.4
NEAR/USDT,27,76,28,-33.34
TIA/USDT,27,76,28,-53.35
TAO/USDT,27,76,28,-31.62
TON/USDT,27,76,28,-9.4
ETH/USDT,27,76,29,305.03
BTC/USDT,27,76,29,368.36
DOGE/USDT,27,76,29,480.65
NEAR/USDT,27,76,29,-63.57
TIA/USDT,27,76,29,-58.13
TAO/USDT,27,76,29,-34.53
TON/USDT,27,76,29,-9.4
ETH/USDT,27,77,17,462.0
BTC/USDT,27,77,17,272.86
DOGE/USDT,27,77,17,700.8
NEAR/USDT,27,77,17,94.97
TIA/USDT,27,77,17,-71.65
TAO/USDT,27,77,17,17.4
TON/USDT,27,77,17,-15.49
ETH/USDT,27,77,18,472.06
BTC/USDT,27,77,18,256.17
DOGE/USDT,27,77,18,663.9
NEAR/USDT,27,77,18,119.76
TIA/USDT,27,77,18,-60.99
TAO/USDT,27,77,18,-3.22
TON/USDT,27,77,18,-16.18
ETH/USDT,27,77,19,462.14
BTC/USDT,27,77,19,247.42
DOGE/USDT,27,77,19,657.94
NEAR/USDT,27,77,19,37.21
TIA/USDT,27,77,19,-76.93
TAO/USDT,27,77,19,10.17
TON/USDT,27,77,19,-14.79
ETH/USDT,27,77,20,475.61
BTC/USDT,27,77,20,235.48
DOGE/USDT,27,77,20,688.44
NEAR/USDT,27,77,20,5.78
TIA/USDT,27,77,20,-110.27
TAO/USDT,27,77,20,1.13
TON/USDT,27,77,20,-13.05
ETH/USDT,27,77,21,473.21
BTC/USDT,27,77,21,298.96
DOGE/USDT,27,77,21,640.73
NEAR/USDT,27,77,21,73.6
TIA/USDT,27,77,21,-94.94
TAO/USDT,27,77,21,1.32
TON/USDT,27,77,21,-12.48
ETH/USDT,27,77,22,463.21
BTC/USDT,27,77,22,334.76
DOGE/USDT,27,77,22,652.43
NEAR/USDT,27,77,22,-11.64
TIA/USDT,27,77,22,-103.64
TAO/USDT,27,77,22,-11.72
TON/USDT,27,77,22,-12.12
ETH/USDT,27,77,23,452.08
BTC/USDT,27,77,23,324.46
DOGE/USDT,27,77,23,596.28
NEAR/USDT,27,77,23,-30.18
TIA/USDT,27,77,23,-86.8
TAO/USDT,27,77,23,-0.79
TON/USDT,27,77,23,-13.15
ETH/USDT,27,77,24,418.06
BTC/USDT,27,77,24,357.24
DOGE/USDT,27,77,24,563.14
NEAR/USDT,27,77,24,-7.86
TIA/USDT,27,77,24,-67.22
TAO/USDT,27,77,24,-10.21
TON/USDT,27,77,24,-14.62
ETH/USDT,27,77,25,412.41
BTC/USDT,27,77,25,352.27
DOGE/USDT,27,77,25,553.13
NEAR/USDT,27,77,25,42.31
TIA/USDT,27,77,25,-77.31
TAO/USDT,27,77,25,-17.55
TON/USDT,27,77,25,-16.73
ETH/USDT,27,77,26,374.99
BTC/USDT,27,77,26,355.09
DOGE/USDT,27,77,26,551.8
NEAR/USDT,27,77,26,-37.16
TIA/USDT,27,77,26,-71.48
TAO/USDT,27,77,26,-34.6
TON/USDT,27,77,26,-13.6
ETH/USDT,27,77,27,336.23
BTC/USDT,27,77,27,367.19
DOGE/USDT,27,77,27,495.77
NEAR/USDT,27,77,27,-48.94
TIA/USDT,27,77,27,-63.39
TAO/USDT,27,77,27,-37.47
TON/USDT,27,77,27,-14.12
ETH/USDT,27,77,28,307.51
BTC/USDT,27,77,28,378.42
DOGE/USDT,27,77,28,467.4
NEAR/USDT,27,77,28,-15.0
TIA/USDT,27,77,28,-40.47
TAO/USDT,27,77,28,-30.15
TON/USDT,27,77,28,-9.4
ETH/USDT,27,77,29,300.49
BTC/USDT,27,77,29,357.03
DOGE/USDT,27,77,29,503.67
NEAR/USDT,27,77,29,-62.36
TIA/USDT,27,77,29,-58.0
TAO/USDT,27,77,29,-29.35
TON/USDT,27,77,29,-9.4
ETH/USDT,27,78,17,483.2
BTC/USDT,27,78,17,256.31
DOGE/USDT,27,78,17,703.88
NEAR/USDT,27,78,17,141.19
TIA/USDT,27,78,17,-66.12
TAO/USDT,27,78,17,13.27
TON/USDT,27,78,17,-14.07
ETH/USDT,27,78,18,429.57
BTC/USDT,27,78,18,243.25
DOGE/USDT,27,78,18,685.46
NEAR/USDT,27,78,18,90.76
TIA/USDT,27,78,18,-63.17
TAO/USDT,27,78,18,0.66
TON/USDT,27,78,18,-16.18
ETH/USDT,27,78,19,451.48
BTC/USDT,27,78,19,244.4
DOGE/USDT,27,78,19,646.32
NEAR/USDT,27,78,19,12.02
TIA/USDT,27,78,19,-85.11
TAO/USDT,27,78,19,8.18
TON/USDT,27,78,19,-14.79
ETH/USDT,27,78,20,455.69
BTC/USDT,27,78,20,243.78
DOGE/USDT,27,78,20,709.94
NEAR/USDT,27,78,20,24.62
TIA/USDT,27,78,20,-112.32
TAO/USDT,27,78,20,-2.99
TON/USDT,27,78,20,-12.24
ETH/USDT,27,78,21,483.01
BTC/USDT,27,78,21,285.54
DOGE/USDT,27,78,21,626.14
NEAR/USDT,27,78,21,76.22
TIA/USDT,27,78,21,-97.33
TAO/USDT,27,78,21,-5.22
TON/USDT,27,78,21,-12.64
ETH/USDT,27,78,22,458.73
BTC/USDT,27,78,22,329.09
DOGE/USDT,27,78,22,642.17
NEAR/USDT,27,78,22,-12.23
TIA/USDT,27,78,22,-101.11
TAO/USDT,27,78,22,-8.5
TON/USDT,27,78,22,-14.1
ETH/USDT,27,78,23,454.78
BTC/USDT,27,78,23,355.71
DOGE/USDT,27,78,23,573.37
NEAR/USDT,27,78,23,-50.52
TIA/USDT,27,78,23,-84.42
TAO/USDT,27,78,23,-4.99
TON/USDT,27,78,23,-13.15
ETH/USDT,27,78,24,428.41
BTC/USDT,27,78,24,370.06
DOGE/USDT,27,78,24,559.69
NEAR/USDT,27,78,24,-20.25
TIA/USDT,27,78,24,-74.9
TAO/USDT,27,78,24,-10.29
TON/USDT,27,78,24,-14.12
ETH/USDT,27,78,25,409.82
BTC/USDT,27,78,25,356.95
DOGE/USDT,27,78,25,552.15
NEAR/USDT,27,78,25,24.83
TIA/USDT,27,78,25,-73.6
TAO/USDT,27,78,25,-21.53
TON/USDT,27,78,25,-16.73
ETH/USDT,27,78,26,377.11
BTC/USDT,27,78,26,358.04
DOGE/USDT,27,78,26,578.14
NEAR/USDT,27,78,26,-32.29
TIA/USDT,27,78,26,-78.0
TAO/USDT,27,78,26,-35.51
TON/USDT,27,78,26,-15.05
ETH/USDT,27,78,27,325.62
BTC/USDT,27,78,27,386.47
DOGE/USDT,27,78,27,489.16
NEAR/USDT,27,78,27,-28.51
TIA/USDT,27,78,27,-77.85
TAO/USDT,27,78,27,-32.01
TON/USDT,27,78,27,-13.81
ETH/USDT,27,78,28,299.21
BTC/USDT,27,78,28,370.5
DOGE/USDT,27,78,28,462.32
NEAR/USDT,27,78,28,-22.46
TIA/USDT,27,78,28,-40.85
TAO/USDT,27,78,28,-23.97
TON/USDT,27,78,28,-9.4
ETH/USDT,27,78,29,312.51
BTC/USDT,27,78,29,351.58
DOGE/USDT,27,78,29,495.66
NEAR/USDT,27,78,29,-58.07
TIA/USDT,27,78,29,-44.23
TAO/USDT,27,78,29,-27.15
TON/USDT,27,78,29,-8.51
ETH/USDT,27,79,17,484.87
BTC/USDT,27,79,17,244.36
DOGE/USDT,27,79,17,703.16
NEAR/USDT,27,79,17,148.87
TIA/USDT,27,79,17,-70.08
TAO/USDT,27,79,17,15.3
TON/USDT,27,79,17,-14.07
ETH/USDT,27,79,18,426.1
BTC/USDT,27,79,18,247.25
DOGE/USDT,27,79,18,717.73
NEAR/USDT,27,79,18,102.05
TIA/USDT,27,79,18,-59.74
TAO/USDT,27,79,18,-0.79
TON/USDT,27,79,18,-17.53
ETH/USDT,27,79,19,439.86
BTC/USDT,27,79,19,237.49
DOGE/USDT,27,79,19,644.18
NEAR/USDT,27,79,19,37.7
TIA/USDT,27,79,19,-96.35
TAO/USDT,27,79,19,7.77
TON/USDT,27,79,19,-14.79
ETH/USDT,27,79,20,449.35
BTC/USDT,27,79,20,246.69
DOGE/USDT,27,79,20,723.96
NEAR/USDT,27,79,20,31.88
TIA/USDT,27,79,20,-105.51
TAO/USDT,27,79,20,-3.41
TON/USDT,27,79,20,-11.11
ETH/USDT,27,79,21,470.12
BTC/USDT,27,79,21,307.33
DOGE/USDT,27,79,21,628.75
NEAR/USDT,27,79,21,93.83
TIA/USDT,27,79,21,-105.83
TAO/USDT,27,79,21,-5.88
TON/USDT,27,79,21,-15.07
ETH/USDT,27,79,22,450.89
BTC/USDT,27,79,22,340.43
DOGE/USDT,27,79,22,649.2
NEAR/USDT,27,79,22,-9.81
TIA/USDT,27,79,22,-104.54
TAO/USDT,27,79,22,-16.0
TON/USDT,27,79,22,-14.1
ETH/USDT,27,79,23,456.85
BTC/USDT,27,79,23,352.97
DOGE/USDT,27,79,23,584.76
NEAR/USDT,27,79,23,-74.65
TIA/USDT,27,79,23,-93.46
TAO/USDT,27,79,23,-3.77
TON/USDT,27,79,23,-13.15
ETH/USDT,27,79,24,437.59
BTC/USDT,27,79,24,371.63
DOGE/USDT,27,79,24,556.78
NEAR/USDT,27,79,24,-13.8
TIA/USDT,27,79,24,-77.11
TAO/USDT,27,79,24,-12.93
TON/USDT,27,79,24,-14.12
ETH/USDT,27,79,25,403.96
BTC/USDT,27,79,25,363.09
DOGE/USDT,27,79,25,565.23
NEAR/USDT,27,79,25,19.76
TIA/USDT,27,79,25,-74.13
TAO/USDT,27,79,25,-27.33
TON/USDT,27,79,25,-12.09
ETH/USDT,27,79,26,357.73
BTC/USDT,27,79,26,370.1
DOGE/USDT,27,79,26,563.33
NEAR/USDT,27,79,26,-1.72
TIA/USDT,27,79,26,-76.35
TAO/USDT,27,79,26,-32.74
TON/USDT,27,79,26,-15.05
ETH/USDT,27,79,27,314.87
BTC/USDT,27,79,27,369.62
DOGE/USDT,27,79,27,493.38
NEAR/USDT,27,79,27,-26.95
TIA/USDT,27,79,27,-77.07
TAO/USDT,27,79,27,-30.87
TON/USDT,27,79,27,-15.05
ETH/USDT,27,79,28,309.03
BTC/USDT,27,79,28,377.55
DOGE/USDT,27,79,28,458.62
NEAR/USDT,27,79,28,-27.64
TIA/USDT,27,79,28,-38.41
TAO/USDT,27,79,28,-24.31
TON/USDT,27,79,28,-11.38
ETH/USDT,27,79,29,312.37
BTC/USDT,27,79,29,342.75
DOGE/USDT,27,79,29,507.43
NEAR/USDT,27,79,29,-39.28
TIA/USDT,27,79,29,-35.31
TAO/USDT,27,79,29,-22.13
TON/USDT,27,79,29,-8.51
ETH/USDT,27,80,17,460.45
BTC/USDT,27,80,17,230.96
DOGE/USDT,27,80,17,725.58
NEAR/USDT,27,80,17,141.22
TIA/USDT,27,80,17,-72.21
TAO/USDT,27,80,17,19.71
TON/USDT,27,80,17,-14.21
ETH/USDT,27,80,18,430.95
BTC/USDT,27,80,18,236.09
DOGE/USDT,27,80,18,706.2
NEAR/USDT,27,80,18,80.45
TIA/USDT,27,80,18,-60.59
TAO/USDT,27,80,18,-0.4
TON/USDT,27,80,18,-17.53
ETH/USDT,27,80,19,430.91
BTC/USDT,27,80,19,232.25
DOGE/USDT,27,80,19,643.21
NEAR/USDT,27,80,19,44.67
TIA/USDT,27,80,19,-91.5
TAO/USDT,27,80,19,8.74
TON/USDT,27,80,19,-14.24
ETH/USDT,27,80,20,475.24
BTC/USDT,27,80,20,256.12
DOGE/USDT,27,80,20,736.28
NEAR/USDT,27,80,20,43.65
TIA/USDT,27,80,20,-110.34
TAO/USDT,27,80,20,-4.67
TON/USDT,27,80,20,-10.22
ETH/USDT,27,80,21,440.62
BTC/USDT,27,80,21,302.43
DOGE/USDT,27,80,21,624.35
NEAR/USDT,27,80,21,80.99
TIA/USDT,27,80,21,-126.09
TAO/USDT,27,80,21,-7.77
TON/USDT,27,80,21,-12.62
ETH/USDT,27,80,22,453.49
BTC/USDT,27,80,22,357.99
DOGE/USDT,27,80,22,626.84
NEAR/USDT,27,80,22,13.51
TIA/USDT,27,80,22,-96.67
TAO/USDT,27,80,22,-14.71
TON/USDT,27,80,22,-14.34
ETH/USDT,27,80,23,455.82
BTC/USDT,27,80,23,354.85
DOGE/USDT,27,80,23,597.51
NEAR/USDT,27,80,23,-52.32
TIA/USDT,27,80,23,-91.53
TAO/USDT,27,80,23,-6.55
TON/USDT,27,80,23,-12.84
ETH/USDT,27,80,24,446.25
BTC/USDT,27,80,24,355.76
DOGE/USDT,27,80,24,558.46
NEAR/USDT,27,80,24,-33.14
TIA/USDT,27,80,24,-78.92
TAO/USDT,27,80,24,-10.94
TON/USDT,27,80,24,-9.48
ETH/USDT,27,80,25,410.91
BTC/USDT,27,80,25,365.63
DOGE/USDT,27,80,25,560.73
NEAR/USDT,27,80,25,11.08
TIA/USDT,27,80,25,-70.04
TAO/USDT,27,80,25,-34.57
TON/USDT,27,80,25,-12.09
ETH/USDT,27,80,26,362.8
BTC/USDT,27,80,26,373.29
DOGE/USDT,27,80,26,560.61
NEAR/USDT,27,80,26,5.64
TIA/USDT,27,80,26,-69.19
TAO/USDT,27,80,26,-33.63
TON/USDT,27,80,26,-15.05
ETH/USDT,27,80,27,314.16
BTC/USDT,27,80,27,366.77
DOGE/USDT,27,80,27,526.9
NEAR/USDT,27,80,27,-39.57
TIA/USDT,27,80,27,-74.63
TAO/USDT,27,80,27,-22.57
TON/USDT,27,80,27,-15.05
ETH/USDT,27,80,28,323.7
BTC/USDT,27,80,28,391.07
DOGE/USDT,27,80,28,462.56
NEAR/USDT,27,80,28,-27.23
TIA/USDT,27,80,28,-31.1
TAO/USDT,27,80,28,-8.87
TON/USDT,27,80,28,-10.02
ETH/USDT,27,80,29,316.28
BTC/USDT,27,80,29,329.72
DOGE/USDT,27,80,29,506.61
NEAR/USDT,27,80,29,-62.81
TIA/USDT,27,80,29,-39.6
TAO/USDT,27,80,29,-16.47
TON/USDT,27,80,29,-8.51
ETH/USDT,27,81,17,418.59
BTC/USDT,27,81,17,212.88
DOGE/USDT,27,81,17,716.55
NEAR/USDT,27,81,17,141.13
TIA/USDT,27,81,17,-83.48
TAO/USDT,27,81,17,20.06
TON/USDT,27,81,17,-14.21
ETH/USDT,27,81,18,427.56
BTC/USDT,27,81,18,234.59
DOGE/USDT,27,81,18,692.66
NEAR/USDT,27,81,18,69.25
TIA/USDT,27,81,18,-66.13
TAO/USDT,27,81,18,-0.4
TON/USDT,27,81,18,-14.96
ETH/USDT,27,81,19,417.0
BTC/USDT,27,81,19,252.0
DOGE/USDT,27,81,19,636.29
NEAR/USDT,27,81,19,53.25
TIA/USDT,27,81,19,-90.16
TAO/USDT,27,81,19,2.67
TON/USDT,27,81,19,-13.59
ETH/USDT,27,81,20,486.13
BTC/USDT,27,81,20,268.78
DOGE/USDT,27,81,20,671.82
NEAR/USDT,27,81,20,33.41
TIA/USDT,27,81,20,-107.26
TAO/USDT,27,81,20,-6.72
TON/USDT,27,81,20,-11.11
ETH/USDT,27,81,21,445.36
BTC/USDT,27,81,21,293.63
DOGE/USDT,27,81,21,625.07
NEAR/USDT,27,81,21,62.14
TIA/USDT,27,81,21,-133.89
TAO/USDT,27,81,21,-5.63
TON/USDT,27,81,21,-12.62
ETH/USDT,27,81,22,442.45
BTC/USDT,27,81,22,328.99
DOGE/USDT,27,81,22,641.07
NEAR/USDT,27,81,22,6.75
TIA/USDT,27,81,22,-93.73
TAO/USDT,27,81,22,-10.43
TON/USDT,27,81,22,-15.42
ETH/USDT,27,81,23,442.32
BTC/USDT,27,81,23,366.52
DOGE/USDT,27,81,23,583.05
NEAR/USDT,27,81,23,-61.48
TIA/USDT,27,81,23,-86.78
